"","region","freq","BORO","REST","orival","value"
"173","11433",4,"queens",5,0.8,"0.6-0.79"
"174","11434",11,"queens",15,0.733333333333333,"0.6-0.79"
"175","11435",39,"queens",35,1.11428571428571,"1.0-1.19"
"176","11436",2,"queens",6,0.333333333333333,"< 0.6"
"177","11451",3,"queens",1,3,"> 1.6"
"178","11691",8,"queens",11,0.727272727272727,"0.6-0.79"
"179","11692",2,"queens",3,0.666666666666667,"0.6-0.79"
"180","11693",4,"queens",6,0.666666666666667,"0.6-0.79"
"181","11694",9,"queens",17,0.529411764705882,"< 0.6"
"182","11697",2,"queens",2,1,"0.8-0.99"
