"","region","freq","BORO","REST","orival","value"
"48","10168",1,"new york",1,1,"< 1.0"
"49","10280",8,"new york",5,1.6,"1.5-1.59"
"50","10282",2,"new york",2,1,"< 1.0"
"51","10301",29,"richmond",26,1.11538461538462,"1.0-1.19"
"52","10302",8,"richmond",10,0.8,"< 1.0"
"53","10303",16,"richmond",9,1.77777777777778,"> 1.6"
"54","10304",16,"richmond",12,1.33333333333333,"1.3-1.39"
"55","10305",42,"richmond",31,1.35483870967742,"1.3-1.39"
"56","10306",45,"richmond",34,1.32352941176471,"1.3-1.39"
"57","10307",19,"richmond",15,1.26666666666667,"1.2-1.29"
"58","10308",23,"richmond",19,1.21052631578947,"1.2-1.29"
"59","10309",27,"richmond",20,1.35,"1.3-1.39"
"60","10310",14,"richmond",12,1.16666666666667,"1.0-1.19"
"61","10312",18,"richmond",20,0.9,"< 1.0"
"62","10314",64,"richmond",50,1.28,"1.2-1.29"
"63","10451",34,"bronx",30,1.13333333333333,"1.0-1.19"
"64","10452",17,"bronx",16,1.0625,"1.0-1.19"
"65","10453",26,"bronx",28,0.928571428571429,"< 1.0"
"66","10454",8,"bronx",12,0.666666666666667,"< 1.0"
"67","10455",23,"bronx",24,0.958333333333333,"< 1.0"
"68","10456",14,"bronx",18,0.777777777777778,"< 1.0"
"69","10457",23,"bronx",22,1.04545454545455,"1.0-1.19"
"70","10458",45,"bronx",36,1.25,"1.2-1.29"
"71","10459",21,"bronx",15,1.4,"1.3-1.39"
"72","10460",8,"bronx",8,1,"< 1.0"
"73","10461",30,"bronx",27,1.11111111111111,"1.0-1.19"
"74","10462",42,"bronx",37,1.13513513513514,"1.0-1.19"
"75","10463",25,"bronx",27,0.925925925925926,"< 1.0"
"76","10464",10,"bronx",7,1.42857142857143,"1.4-1.49"
"77","10465",15,"bronx",11,1.36363636363636,"1.3-1.39"
"78","10466",8,"bronx",18,0.444444444444444,"< 1.0"
"79","10467",17,"bronx",27,0.62962962962963,"< 1.0"
"80","10468",20,"bronx",21,0.952380952380952,"< 1.0"
"81","10469",17,"bronx",19,0.894736842105263,"< 1.0"
"82","10470",12,"bronx",10,1.2,"1.0-1.19"
"83","10471",20,"bronx",13,1.53846153846154,"1.5-1.59"
"84","10472",26,"bronx",26,1,"< 1.0"
"85","10473",2,"bronx",3,0.666666666666667,"< 1.0"
"86","10474",3,"bronx",5,0.6,"< 1.0"
"87","10475",10,"bronx",8,1.25,"1.2-1.29"
"88","11001",1,"queens",1,1,"< 1.0"
"89","11004",12,"queens",13,0.923076923076923,"< 1.0"
"90","11040",1,"queens",2,0.5,"< 1.0"
"91","11101",73,"queens",54,1.35185185185185,"1.3-1.39"
"92","11102",22,"queens",20,1.1,"1.0-1.19"
"93","11103",64,"queens",53,1.20754716981132,"1.2-1.29"
"94","11104",23,"queens",23,1,"< 1.0"
"95","11105",42,"queens",38,1.10526315789474,"1.0-1.19"
"96","11106",49,"queens",41,1.19512195121951,"1.0-1.19"
"97","11109",4,"queens",2,2,"> 1.6"
"98","11201",116,"kings",96,1.20833333333333,"1.2-1.29"
"99","11203",22,"kings",22,1,"< 1.0"
"100","11204",47,"kings",40,1.175,"1.0-1.19"
"101","11205",40,"kings",45,0.888888888888889,"< 1.0"
"102","11206",31,"kings",38,0.815789473684211,"< 1.0"
"103","11207",23,"kings",24,0.958333333333333,"< 1.0"
"104","11208",33,"kings",28,1.17857142857143,"1.0-1.19"
"105","11209",73,"kings",54,1.35185185185185,"1.3-1.39"
"106","11210",13,"kings",16,0.8125,"< 1.0"
"107","11211",131,"kings",91,1.43956043956044,"1.4-1.49"
"108","11212",26,"kings",24,1.08333333333333,"1.0-1.19"
"109","11213",18,"kings",16,1.125,"1.0-1.19"
"110","11214",43,"kings",34,1.26470588235294,"1.2-1.29"
"111","11215",98,"kings",79,1.24050632911392,"1.2-1.29"
"112","11216",34,"kings",32,1.0625,"1.0-1.19"
"113","11217",66,"kings",56,1.17857142857143,"1.0-1.19"
"114","11218",44,"kings",32,1.375,"1.3-1.39"
"115","11219",21,"kings",20,1.05,"1.0-1.19"
"116","11220",80,"kings",63,1.26984126984127,"1.2-1.29"
"117","11221",13,"kings",11,1.18181818181818,"1.0-1.19"
"118","11222",46,"kings",40,1.15,"1.0-1.19"
"119","11223",54,"kings",46,1.17391304347826,"1.0-1.19"
"120","11224",18,"kings",14,1.28571428571429,"1.2-1.29"
"121","11225",39,"kings",31,1.25806451612903,"1.2-1.29"
"122","11226",86,"kings",78,1.1025641025641,"1.0-1.19"
"123","11228",17,"kings",23,0.739130434782609,"< 1.0"
"124","11229",33,"kings",29,1.13793103448276,"1.0-1.19"
"125","11230",25,"kings",26,0.961538461538462,"< 1.0"
"126","11231",39,"kings",36,1.08333333333333,"1.0-1.19"
"127","11232",20,"kings",17,1.17647058823529,"1.0-1.19"
"128","11233",23,"kings",18,1.27777777777778,"1.2-1.29"
"129","11234",51,"kings",40,1.275,"1.2-1.29"
"130","11235",67,"kings",41,1.63414634146341,"> 1.6"
"131","11236",26,"kings",20,1.3,"1.2-1.29"
"132","11237",43,"kings",38,1.13157894736842,"1.0-1.19"
"133","11238",72,"kings",65,1.10769230769231,"1.0-1.19"
"134","11239",3,"kings",2,1.5,"1.4-1.49"
"135","11354",92,"queens",69,1.33333333333333,"1.3-1.39"
"136","11355",45,"queens",25,1.8,"> 1.6"
"137","11356",9,"queens",9,1,"< 1.0"
"138","11357",18,"queens",16,1.125,"1.0-1.19"
"139","11358",43,"queens",33,1.3030303030303,"1.3-1.39"
"140","11360",13,"queens",12,1.08333333333333,"1.0-1.19"
"141","11361",42,"queens",31,1.35483870967742,"1.3-1.39"
"142","11362",8,"queens",8,1,"< 1.0"
"143","11363",6,"queens",3,2,"> 1.6"
"144","11364",29,"queens",23,1.26086956521739,"1.2-1.29"
"145","11365",14,"queens",10,1.4,"1.3-1.39"
"146","11366",5,"queens",6,0.833333333333333,"< 1.0"
"147","11367",19,"queens",15,1.26666666666667,"1.2-1.29"
"148","11368",86,"queens",68,1.26470588235294,"1.2-1.29"
"149","11369",22,"queens",21,1.04761904761905,"1.0-1.19"
"150","11370",5,"queens",7,0.714285714285714,"< 1.0"
"151","11371",4,"queens",5,0.8,"< 1.0"
"152","11372",86,"queens",81,1.06172839506173,"1.0-1.19"
"153","11373",74,"queens",55,1.34545454545455,"1.3-1.39"
"154","11374",28,"queens",19,1.47368421052632,"1.4-1.49"
"155","11375",76,"queens",62,1.2258064516129,"1.2-1.29"
"156","11377",68,"queens",48,1.41666666666667,"1.4-1.49"
"157","11378",29,"queens",22,1.31818181818182,"1.3-1.39"
"158","11379",15,"queens",11,1.36363636363636,"1.3-1.39"
"159","11385",72,"queens",68,1.05882352941176,"1.0-1.19"
"160","11411",11,"queens",6,1.83333333333333,"> 1.6"
"161","11412",15,"queens",14,1.07142857142857,"1.0-1.19"
"162","11413",16,"queens",11,1.45454545454545,"1.4-1.49"
"163","11414",16,"queens",15,1.06666666666667,"1.0-1.19"
"164","11415",10,"queens",9,1.11111111111111,"1.0-1.19"
"165","11416",15,"queens",15,1,"< 1.0"
"166","11417",16,"queens",14,1.14285714285714,"1.0-1.19"
"167","11418",16,"queens",18,0.888888888888889,"< 1.0"
"168","11419",26,"queens",20,1.3,"1.2-1.29"
"169","11420",33,"queens",34,0.970588235294118,"< 1.0"
"170","11421",16,"queens",17,0.941176470588235,"< 1.0"
"171","11422",13,"queens",12,1.08333333333333,"1.0-1.19"
"172","11423",10,"queens",8,1.25,"1.2-1.29"
"173","11426",9,"queens",10,0.9,"< 1.0"
"174","11427",3,"queens",5,0.6,"< 1.0"
"175","11428",17,"queens",14,1.21428571428571,"1.2-1.29"
"176","11429",8,"queens",7,1.14285714285714,"1.0-1.19"
"177","11430",46,"queens",46,1,"< 1.0"
"178","11432",48,"queens",46,1.04347826086957,"1.0-1.19"
"179","11433",7,"queens",5,1.4,"1.3-1.39"
"180","11434",18,"queens",15,1.2,"1.0-1.19"
"181","11435",45,"queens",35,1.28571428571429,"1.2-1.29"
"182","11436",9,"queens",6,1.5,"1.4-1.49"
"183","11451",1,"queens",1,1,"< 1.0"
"184","11691",9,"queens",11,0.818181818181818,"< 1.0"
"185","11692",2,"queens",3,0.666666666666667,"< 1.0"
"186","11693",7,"queens",6,1.16666666666667,"1.0-1.19"
"187","11694",21,"queens",17,1.23529411764706,"1.2-1.29"
"188","11697",2,"queens",2,1,"< 1.0"
