"","region","freq","BORO","REST","orival","value"
"126","11235",35,"kings",41,0.853658536585366,"0.8-0.99"
"127","11236",14,"kings",20,0.7,"0.6-0.79"
"128","11237",28,"kings",38,0.736842105263158,"0.6-0.79"
"129","11238",63,"kings",65,0.969230769230769,"0.8-0.99"
"130","11239",1,"kings",2,0.5,"< 0.6"
"131","11354",64,"queens",69,0.927536231884058,"0.8-0.99"
"132","11355",22,"queens",25,0.88,"0.8-0.99"
"133","11356",8,"queens",9,0.888888888888889,"0.8-0.99"
"134","11357",17,"queens",16,1.0625,"1.0-1.19"
"135","11358",39,"queens",33,1.18181818181818,"1.0-1.19"
"136","11360",17,"queens",12,1.41666666666667,"1.4-1.59"
"137","11361",37,"queens",31,1.19354838709677,"1.0-1.19"
"138","11362",12,"queens",8,1.5,"1.4-1.59"
"139","11363",2,"queens",3,0.666666666666667,"0.6-0.79"
"140","11364",34,"queens",23,1.47826086956522,"1.4-1.59"
"141","11365",11,"queens",10,1.1,"1.0-1.19"
"142","11366",4,"queens",6,0.666666666666667,"0.6-0.79"
"143","11367",10,"queens",15,0.666666666666667,"0.6-0.79"
"144","11368",57,"queens",68,0.838235294117647,"0.8-0.99"
"145","11369",19,"queens",21,0.904761904761905,"0.8-0.99"
"146","11370",8,"queens",7,1.14285714285714,"1.0-1.19"
"147","11371",3,"queens",5,0.6,"< 0.6"
"148","11372",69,"queens",81,0.851851851851852,"0.8-0.99"
"149","11373",46,"queens",55,0.836363636363636,"0.8-0.99"
"150","11374",15,"queens",19,0.789473684210526,"0.6-0.79"
"151","11375",54,"queens",62,0.870967741935484,"0.8-0.99"
"152","11377",43,"queens",48,0.895833333333333,"0.8-0.99"
"153","11378",17,"queens",22,0.772727272727273,"0.6-0.79"
"154","11379",5,"queens",11,0.454545454545455,"< 0.6"
"155","11385",69,"queens",68,1.01470588235294,"1.0-1.19"
"156","11411",7,"queens",6,1.16666666666667,"1.0-1.19"
"157","11412",9,"queens",14,0.642857142857143,"0.6-0.79"
"158","11413",14,"queens",11,1.27272727272727,"1.2-1.39"
"159","11414",21,"queens",15,1.4,"1.2-1.39"
"160","11415",7,"queens",9,0.777777777777778,"0.6-0.79"
"161","11416",20,"queens",15,1.33333333333333,"1.2-1.39"
"162","11417",13,"queens",14,0.928571428571429,"0.8-0.99"
"163","11418",19,"queens",18,1.05555555555556,"1.0-1.19"
"164","11419",19,"queens",20,0.95,"0.8-0.99"
"165","11420",24,"queens",34,0.705882352941177,"0.6-0.79"
"166","11421",22,"queens",17,1.29411764705882,"1.2-1.39"
"167","11422",7,"queens",12,0.583333333333333,"< 0.6"
"168","11423",6,"queens",8,0.75,"0.6-0.79"
"169","11426",14,"queens",10,1.4,"1.2-1.39"
"170","11427",3,"queens",5,0.6,"< 0.6"
"171","11428",19,"queens",14,1.35714285714286,"1.2-1.39"
"172","11429",6,"queens",7,0.857142857142857,"0.8-0.99"
"173","11430",41,"queens",46,0.891304347826087,"0.8-0.99"
"174","11432",45,"queens",46,0.978260869565217,"0.8-0.99"
"175","11433",1,"queens",5,0.2,"< 0.6"
"176","11434",10,"queens",15,0.666666666666667,"0.6-0.79"
"177","11435",36,"queens",35,1.02857142857143,"1.0-1.19"
"178","11436",6,"queens",6,1,"0.8-0.99"
"179","11691",13,"queens",11,1.18181818181818,"1.0-1.19"
"180","11692",2,"queens",3,0.666666666666667,"0.6-0.79"
"181","11693",2,"queens",6,0.333333333333333,"< 0.6"
"182","11694",28,"queens",17,1.64705882352941,"> 1.6"
"183","11697",3,"queens",2,1.5,"1.4-1.59"
