"","region","freq","BORO","REST","orival","value"
"1","10001",252,"new york",382,0.659685863874346,"0.6-0.79"
"2","10002",254,"new york",390,0.651282051282051,"0.6-0.79"
"3","10003",485,"new york",622,0.779742765273312,"0.6-0.79"
"4","10004",58,"new york",127,0.456692913385827,"< 0.6"
"5","10005",22,"new york",46,0.478260869565217,"< 0.6"
"6","10006",16,"new york",37,0.432432432432432,"< 0.6"
"7","10007",61,"new york",112,0.544642857142857,"< 0.6"
"8","10009",192,"new york",256,0.75,"0.6-0.79"
"9","10010",130,"new york",217,0.599078341013825,"< 0.6"
"10","10011",281,"new york",400,0.7025,"0.6-0.79"
"11","10012",256,"new york",353,0.725212464589235,"0.6-0.79"
"12","10013",362,"new york",450,0.804444444444444,"0.8-0.99"
"13","10014",281,"new york",342,0.821637426900585,"0.8-0.99"
"14","10016",307,"new york",360,0.852777777777778,"0.8-0.99"
"15","10017",200,"new york",295,0.677966101694915,"0.6-0.79"
"16","10018",186,"new york",278,0.669064748201439,"0.6-0.79"
"17","10019",388,"new york",598,0.648829431438127,"0.6-0.79"
"18","10020",16,"new york",42,0.380952380952381,"< 0.6"
"19","10021",101,"new york",137,0.737226277372263,"0.6-0.79"
"20","10022",258,"new york",383,0.673629242819843,"0.6-0.79"
"21","10023",115,"new york",149,0.771812080536913,"0.6-0.79"
"22","10024",151,"new york",164,0.920731707317073,"0.8-0.99"
"23","10025",211,"new york",232,0.90948275862069,"0.8-0.99"
"24","10026",71,"new york",74,0.959459459459459,"0.8-0.99"
"25","10027",131,"new york",137,0.956204379562044,"0.8-0.99"
"26","10028",129,"new york",189,0.682539682539683,"0.6-0.79"
"27","10029",146,"new york",174,0.839080459770115,"0.8-0.99"
"28","10030",36,"new york",36,1,"0.8-0.99"
"29","10031",80,"new york",97,0.824742268041237,"0.8-0.99"
"30","10032",91,"new york",102,0.892156862745098,"0.8-0.99"
"31","10033",90,"new york",91,0.989010989010989,"0.8-0.99"
"32","10034",83,"new york",95,0.873684210526316,"0.8-0.99"
"33","10035",56,"new york",66,0.848484848484849,"0.8-0.99"
"34","10036",364,"new york",488,0.745901639344262,"0.6-0.79"
"35","10037",19,"new york",26,0.730769230769231,"0.6-0.79"
"36","10038",63,"new york",159,0.39622641509434,"< 0.6"
"37","10039",25,"new york",25,1,"0.8-0.99"
"38","10040",58,"new york",56,1.03571428571429,"1.0-1.19"
"39","10044",2,"new york",9,0.222222222222222,"< 0.6"
"40","10065",135,"new york",165,0.818181818181818,"0.8-0.99"
"41","10069",2,"new york",4,0.5,"< 0.6"
"42","10075",65,"new york",80,0.8125,"0.8-0.99"
"43","10112",4,"new york",12,0.333333333333333,"< 0.6"
"44","10119",5,"new york",14,0.357142857142857,"< 0.6"
"45","10128",136,"new york",136,1,"0.8-0.99"
"46","10169",8,"new york",15,0.533333333333333,"< 0.6"
"47","10174",1,"new york",3,0.333333333333333,"< 0.6"
"48","10271",1,"new york",2,0.5,"< 0.6"
"49","10280",17,"new york",29,0.586206896551724,"< 0.6"
"50","10282",4,"new york",17,0.235294117647059,"< 0.6"
"51","10301",49,"richmond",83,0.590361445783133,"< 0.6"
"52","10302",51,"richmond",53,0.962264150943396,"0.8-0.99"
"53","10303",13,"richmond",25,0.52,"< 0.6"
"54","10304",26,"richmond",35,0.742857142857143,"0.6-0.79"
"55","10305",67,"richmond",82,0.817073170731707,"0.8-0.99"
"56","10306",43,"richmond",84,0.511904761904762,"< 0.6"
"57","10307",4,"richmond",20,0.2,"< 0.6"
"58","10308",30,"richmond",43,0.697674418604651,"0.6-0.79"
"59","10309",8,"richmond",54,0.148148148148148,"< 0.6"
"60","10310",38,"richmond",54,0.703703703703704,"0.6-0.79"
"61","10312",25,"richmond",73,0.342465753424658,"< 0.6"
"62","10314",81,"richmond",155,0.52258064516129,"< 0.6"
"63","10451",74,"bronx",145,0.510344827586207,"< 0.6"
