"","region","freq","BORO","REST","orival","value"
"41","10075",75,"new york",86,0.872093023255814,"0.8-0.99"
"42","10111",2,"new york",4,0.5,"< 0.6"
"43","10112",9,"new york",17,0.529411764705882,"< 0.6"
"44","10119",7,"new york",16,0.4375,"< 0.6"
"45","10128",113,"new york",133,0.849624060150376,"0.8-0.99"
"46","10271",2,"new york",2,1,"0.8-0.99"
"47","10279",1,"new york",2,0.5,"< 0.6"
"48","10280",12,"new york",31,0.387096774193548,"< 0.6"
"49","10282",2,"new york",21,0.0952380952380952,"< 0.6"
"50","10301",39,"richmond",67,0.582089552238806,"< 0.6"
"51","10302",32,"richmond",46,0.695652173913043,"0.6-0.79"
"52","10303",13,"richmond",25,0.52,"< 0.6"
"53","10304",24,"richmond",32,0.75,"0.6-0.79"
"54","10305",44,"richmond",80,0.55,"< 0.6"
"55","10306",35,"richmond",75,0.466666666666667,"< 0.6"
"56","10307",8,"richmond",20,0.4,"< 0.6"
"57","10308",13,"richmond",41,0.317073170731707,"< 0.6"
"58","10309",4,"richmond",37,0.108108108108108,"< 0.6"
"59","10310",43,"richmond",41,1.04878048780488,"1.0-1.19"
"60","10311",2,"richmond",1,2,"> 1.6"
"61","10312",16,"richmond",50,0.32,"< 0.6"
"62","10314",91,"richmond",148,0.614864864864865,"0.6-0.79"
"63","10451",84,"bronx",131,0.641221374045801,"0.6-0.79"
"64","10452",83,"bronx",76,1.09210526315789,"1.0-1.19"
"65","10453",71,"bronx",71,1,"0.8-0.99"
"66","10454",49,"bronx",65,0.753846153846154,"0.6-0.79"
"67","10455",74,"bronx",79,0.936708860759494,"0.8-0.99"
"68","10456",76,"bronx",70,1.08571428571429,"1.0-1.19"
"69","10457",54,"bronx",82,0.658536585365854,"0.6-0.79"
"70","10458",127,"bronx",146,0.86986301369863,"0.8-0.99"
"71","10459",45,"bronx",58,0.775862068965517,"0.6-0.79"
"72","10460",52,"bronx",56,0.928571428571429,"0.8-0.99"
"73","10461",110,"bronx",138,0.797101449275362,"0.6-0.79"
"74","10462",104,"bronx",121,0.859504132231405,"0.8-0.99"
"75","10463",59,"bronx",92,0.641304347826087,"0.6-0.79"
"76","10464",13,"bronx",33,0.393939393939394,"< 0.6"
"77","10465",62,"bronx",68,0.911764705882353,"0.8-0.99"
"78","10466",68,"bronx",77,0.883116883116883,"0.8-0.99"
"79","10467",94,"bronx",117,0.803418803418803,"0.8-0.99"
"80","10468",75,"bronx",78,0.961538461538462,"0.8-0.99"
"81","10469",81,"bronx",77,1.05194805194805,"1.0-1.19"
"82","10470",28,"bronx",38,0.736842105263158,"0.6-0.79"
"83","10471",30,"bronx",38,0.789473684210526,"0.6-0.79"
"84","10472",71,"bronx",87,0.816091954022989,"0.8-0.99"
"85","10473",15,"bronx",23,0.652173913043478,"0.6-0.79"
"86","10474",27,"bronx",29,0.931034482758621,"0.8-0.99"
"87","10475",42,"bronx",52,0.807692307692308,"0.8-0.99"
"88","11001",4,"queens",2,2,"> 1.6"
"89","11004",15,"queens",31,0.483870967741935,"< 0.6"
"90","11005",2,"queens",3,0.666666666666667,"0.6-0.79"
"91","11040",6,"queens",17,0.352941176470588,"< 0.6"
"92","11101",134,"queens",226,0.592920353982301,"< 0.6"
"93","11102",54,"queens",74,0.72972972972973,"0.6-0.79"
"94","11103",123,"queens",173,0.710982658959538,"0.6-0.79"
"95","11104",74,"queens",91,0.813186813186813,"0.8-0.99"
"96","11105",88,"queens",113,0.778761061946903,"0.6-0.79"
"97","11106",119,"queens",146,0.815068493150685,"0.8-0.99"
"98","11109",4,"queens",7,0.571428571428571,"< 0.6"
"99","11201",209,"kings",303,0.68976897689769,"0.6-0.79"
"100","11203",153,"kings",121,1.26446280991736,"1.2-1.39"
"101","11204",113,"kings",108,1.0462962962963,"1.0-1.19"
"102","11205",91,"kings",111,0.81981981981982,"0.8-0.99"
"103","11206",89,"kings",120,0.741666666666667,"0.6-0.79"
"104","11207",120,"kings",124,0.967741935483871,"0.8-0.99"
"105","11208",74,"kings",81,0.91358024691358,"0.8-0.99"
"106","11209",160,"kings",206,0.776699029126214,"0.6-0.79"
"107","11210",58,"kings",60,0.966666666666667,"0.8-0.99"
"108","11211",225,"kings",321,0.700934579439252,"0.6-0.79"
"109","11212",72,"kings",77,0.935064935064935,"0.8-0.99"
"110","11213",74,"kings",71,1.04225352112676,"1.0-1.19"
"111","11214",150,"kings",160,0.9375,"0.8-0.99"
"112","11215",244,"kings",294,0.829931972789116,"0.8-0.99"
"113","11216",93,"kings",109,0.853211009174312,"0.8-0.99"
"114","11217",121,"kings",211,0.57345971563981,"< 0.6"
"115","11218",102,"kings",108,0.944444444444444,"0.8-0.99"
"116","11219",101,"kings",86,1.17441860465116,"1.0-1.19"
"117","11220",261,"kings",263,0.992395437262357,"0.8-0.99"
"118","11221",46,"kings",60,0.766666666666667,"0.6-0.79"
"119","11222",138,"kings",185,0.745945945945946,"0.6-0.79"
"120","11223",120,"kings",138,0.869565217391304,"0.8-0.99"
"121","11224",31,"kings",56,0.553571428571429,"< 0.6"
"122","11225",72,"kings",82,0.878048780487805,"0.8-0.99"
"123","11226",263,"kings",299,0.879598662207358,"0.8-0.99"
"124","11228",41,"kings",46,0.891304347826087,"0.8-0.99"
"125","11229",89,"kings",124,0.717741935483871,"0.6-0.79"
"126","11230",63,"kings",88,0.715909090909091,"0.6-0.79"
"127","11231",89,"kings",135,0.659259259259259,"0.6-0.79"
"128","11232",59,"kings",76,0.776315789473684,"0.6-0.79"
"129","11233",54,"kings",46,1.17391304347826,"1.0-1.19"
"130","11234",86,"kings",124,0.693548387096774,"0.6-0.79"
"131","11235",103,"kings",140,0.735714285714286,"0.6-0.79"
"132","11236",109,"kings",98,1.11224489795918,"1.0-1.19"
"133","11237",139,"kings",150,0.926666666666667,"0.8-0.99"
"134","11238",134,"kings",178,0.752808988764045,"0.6-0.79"
"135","11239",4,"kings",10,0.4,"< 0.6"
"136","11354",184,"queens",255,0.72156862745098,"0.6-0.79"
"137","11355",141,"queens",165,0.854545454545454,"0.8-0.99"
"138","11356",20,"queens",40,0.5,"< 0.6"
"139","11357",28,"queens",56,0.5,"< 0.6"
"140","11358",68,"queens",104,0.653846153846154,"0.6-0.79"
"141","11360",11,"queens",22,0.5,"< 0.6"
"142","11361",26,"queens",108,0.240740740740741,"< 0.6"
"143","11362",38,"queens",56,0.678571428571429,"0.6-0.79"
"144","11364",24,"queens",45,0.533333333333333,"< 0.6"
"145","11365",16,"queens",40,0.4,"< 0.6"
"146","11366",21,"queens",47,0.446808510638298,"< 0.6"
"147","11367",36,"queens",50,0.72,"0.6-0.79"
"148","11368",221,"queens",268,0.824626865671642,"0.8-0.99"
"149","11369",59,"queens",81,0.728395061728395,"0.6-0.79"
"150","11370",7,"queens",29,0.241379310344828,"< 0.6"
"151","11371",2,"queens",23,0.0869565217391304,"< 0.6"
"152","11372",296,"queens",318,0.930817610062893,"0.8-0.99"
"153","11373",188,"queens",194,0.969072164948454,"0.8-0.99"
"154","11374",45,"queens",67,0.671641791044776,"0.6-0.79"
"155","11375",115,"queens",185,0.621621621621622,"0.6-0.79"
"156","11377",189,"queens",188,1.00531914893617,"1.0-1.19"
"157","11378",58,"queens",68,0.852941176470588,"0.8-0.99"
"158","11379",16,"queens",40,0.4,"< 0.6"
"159","11385",203,"queens",215,0.944186046511628,"0.8-0.99"
"160","11411",12,"queens",19,0.631578947368421,"0.6-0.79"
"161","11412",47,"queens",37,1.27027027027027,"1.2-1.39"
"162","11413",18,"queens",31,0.580645161290323,"< 0.6"
"163","11414",39,"queens",49,0.795918367346939,"0.6-0.79"
"164","11415",17,"queens",28,0.607142857142857,"0.6-0.79"
"165","11416",27,"queens",44,0.613636363636364,"0.6-0.79"
"166","11417",43,"queens",56,0.767857142857143,"0.6-0.79"
"167","11418",68,"queens",70,0.971428571428571,"0.8-0.99"
"168","11419",65,"queens",73,0.89041095890411,"0.8-0.99"
"169","11420",51,"queens",85,0.6,"< 0.6"
"170","11421",80,"queens",74,1.08108108108108,"1.0-1.19"
"171","11422",27,"queens",30,0.9,"0.8-0.99"
"172","11423",21,"queens",21,1,"0.8-0.99"
"173","11426",5,"queens",31,0.161290322580645,"< 0.6"
"174","11427",10,"queens",16,0.625,"0.6-0.79"
"175","11428",33,"queens",37,0.891891891891892,"0.8-0.99"
"176","11429",14,"queens",21,0.666666666666667,"0.6-0.79"
"177","11430",85,"queens",162,0.524691358024691,"< 0.6"
"178","11432",122,"queens",150,0.813333333333333,"0.8-0.99"
"179","11433",9,"queens",19,0.473684210526316,"< 0.6"
"180","11434",34,"queens",52,0.653846153846154,"0.6-0.79"
"181","11435",93,"queens",103,0.902912621359223,"0.8-0.99"
"182","11436",2,"queens",15,0.133333333333333,"< 0.6"
"183","11451",2,"queens",2,1,"0.8-0.99"
"184","11691",31,"queens",38,0.815789473684211,"0.8-0.99"
"185","11692",1,"queens",8,0.125,"< 0.6"
"186","11693",19,"queens",26,0.730769230769231,"0.6-0.79"
"187","11694",29,"queens",39,0.743589743589744,"0.6-0.79"
"188","11697",2,"queens",2,1,"0.8-0.99"
