"","region","freq","BORO","REST","orival","value"
"88","10464",41,"bronx",37,1.10810810810811,"1.0-1.19"
"89","10465",76,"bronx",67,1.13432835820896,"1.0-1.19"
"90","10466",66,"bronx",78,0.846153846153846,"< 1.0"
"91","10467",134,"bronx",126,1.06349206349206,"1.0-1.19"
"92","10468",90,"bronx",86,1.04651162790698,"1.0-1.19"
"93","10469",97,"bronx",85,1.14117647058824,"1.0-1.19"
"94","10470",37,"bronx",39,0.948717948717949,"< 1.0"
"95","10471",59,"bronx",44,1.34090909090909,"1.3-1.39"
"96","10472",103,"bronx",98,1.05102040816327,"1.0-1.19"
"97","10473",21,"bronx",21,1,"< 1.0"
"98","10474",24,"bronx",27,0.888888888888889,"< 1.0"
"99","10475",65,"bronx",52,1.25,"1.2-1.29"
"100","10510",2,"bronx",1,2,"> 1.6"
"101","11001",1,"queens",1,1,"< 1.0"
"102","11004",21,"queens",22,0.954545454545455,"< 1.0"
"103","11005",6,"queens",3,2,"> 1.6"
"104","11040",19,"queens",18,1.05555555555556,"1.0-1.19"
"105","11101",290,"queens",236,1.22881355932203,"1.2-1.29"
"106","11102",81,"queens",70,1.15714285714286,"1.0-1.19"
"107","11103",209,"queens",179,1.16759776536313,"1.0-1.19"
"108","11104",102,"queens",92,1.10869565217391,"1.0-1.19"
"109","11105",129,"queens",114,1.13157894736842,"1.0-1.19"
"110","11106",170,"queens",137,1.24087591240876,"1.2-1.29"
"111","11109",12,"queens",7,1.71428571428571,"> 1.6"
"112","11201",455,"kings",321,1.41744548286604,"1.4-1.49"
"113","11203",133,"kings",125,1.064,"1.0-1.19"
"114","11204",124,"kings",119,1.04201680672269,"1.0-1.19"
"115","11205",169,"kings",123,1.3739837398374,"1.3-1.39"
"116","11206",141,"kings",127,1.11023622047244,"1.0-1.19"
"117","11207",145,"kings",112,1.29464285714286,"1.2-1.29"
"118","11208",112,"kings",109,1.02752293577982,"1.0-1.19"
"119","11209",298,"kings",220,1.35454545454545,"1.3-1.39"
"120","11210",84,"kings",74,1.13513513513514,"1.0-1.19"
"121","11211",391,"kings",326,1.19938650306748,"1.0-1.19"
"122","11212",105,"kings",99,1.06060606060606,"1.0-1.19"
"123","11213",107,"kings",95,1.12631578947368,"1.0-1.19"
"124","11214",201,"kings",152,1.32236842105263,"1.3-1.39"
"125","11215",322,"kings",297,1.08417508417508,"1.0-1.19"
"126","11216",167,"kings",147,1.13605442176871,"1.0-1.19"
"127","11217",246,"kings",226,1.08849557522124,"1.0-1.19"
"128","11218",159,"kings",120,1.325,"1.3-1.39"
"129","11219",108,"kings",83,1.30120481927711,"1.3-1.39"
"130","11220",424,"kings",327,1.29663608562691,"1.2-1.29"
"131","11221",93,"kings",86,1.08139534883721,"1.0-1.19"
"132","11222",200,"kings",172,1.16279069767442,"1.0-1.19"
"133","11223",158,"kings",149,1.06040268456376,"1.0-1.19"
"134","11224",71,"kings",65,1.09230769230769,"1.0-1.19"
"135","11225",135,"kings",103,1.31067961165049,"1.3-1.39"
"136","11226",374,"kings",299,1.25083612040134,"1.2-1.29"
"137","11228",68,"kings",47,1.4468085106383,"1.4-1.49"
"138","11229",138,"kings",105,1.31428571428571,"1.3-1.39"
"139","11230",102,"kings",84,1.21428571428571,"1.2-1.29"
"140","11231",159,"kings",119,1.33613445378151,"1.3-1.39"
"141","11232",125,"kings",96,1.30208333333333,"1.3-1.39"
"142","11233",64,"kings",63,1.01587301587302,"1.0-1.19"
"143","11234",186,"kings",139,1.33812949640288,"1.3-1.39"
"144","11235",188,"kings",142,1.32394366197183,"1.3-1.39"
"145","11236",143,"kings",114,1.25438596491228,"1.2-1.29"
"146","11237",226,"kings",168,1.3452380952381,"1.3-1.39"
"147","11238",226,"kings",194,1.16494845360825,"1.0-1.19"
"148","11239",26,"kings",16,1.625,"> 1.6"
"149","11354",411,"queens",321,1.2803738317757,"1.2-1.29"
"150","11355",207,"queens",168,1.23214285714286,"1.2-1.29"
"151","11356",40,"queens",34,1.17647058823529,"1.0-1.19"
"152","11357",61,"queens",47,1.29787234042553,"1.2-1.29"
"153","11358",115,"queens",93,1.23655913978495,"1.2-1.29"
"154","11360",24,"queens",20,1.2,"1.0-1.19"
"155","11361",130,"queens",91,1.42857142857143,"1.4-1.49"
"156","11362",65,"queens",48,1.35416666666667,"1.3-1.39"
"157","11363",10,"queens",11,0.909090909090909,"< 1.0"
"158","11364",45,"queens",42,1.07142857142857,"1.0-1.19"
"159","11365",45,"queens",33,1.36363636363636,"1.3-1.39"
"160","11366",53,"queens",43,1.23255813953488,"1.2-1.29"
"161","11367",55,"queens",42,1.30952380952381,"1.3-1.39"
"162","11368",295,"queens",272,1.08455882352941,"1.0-1.19"
"163","11369",79,"queens",72,1.09722222222222,"1.0-1.19"
"164","11370",27,"queens",24,1.125,"1.0-1.19"
"165","11371",28,"queens",29,0.96551724137931,"< 1.0"
"166","11372",329,"queens",287,1.14634146341463,"1.0-1.19"
"167","11373",233,"queens",192,1.21354166666667,"1.2-1.29"
"168","11374",86,"queens",79,1.08860759493671,"1.0-1.19"
"169","11375",209,"queens",165,1.26666666666667,"1.2-1.29"
"170","11377",197,"queens",160,1.23125,"1.2-1.29"
"171","11378",89,"queens",71,1.25352112676056,"1.2-1.29"
"172","11379",44,"queens",41,1.07317073170732,"1.0-1.19"
"173","11385",268,"queens",223,1.20179372197309,"1.2-1.29"
"174","11411",26,"queens",22,1.18181818181818,"1.0-1.19"
"175","11412",45,"queens",35,1.28571428571429,"1.2-1.29"
"176","11413",55,"queens",40,1.375,"1.3-1.39"
"177","11414",63,"queens",41,1.53658536585366,"1.5-1.59"
"178","11415",39,"queens",32,1.21875,"1.2-1.29"
"179","11416",43,"queens",34,1.26470588235294,"1.2-1.29"
"180","11417",74,"queens",59,1.25423728813559,"1.2-1.29"
"181","11418",85,"queens",81,1.04938271604938,"1.0-1.19"
"182","11419",101,"queens",88,1.14772727272727,"1.0-1.19"
"183","11420",89,"queens",84,1.05952380952381,"1.0-1.19"
"184","11421",73,"queens",69,1.05797101449275,"1.0-1.19"
"185","11422",38,"queens",31,1.2258064516129,"1.2-1.29"
"186","11423",30,"queens",30,1,"< 1.0"
"187","11426",39,"queens",31,1.25806451612903,"1.2-1.29"
"188","11427",21,"queens",17,1.23529411764706,"1.2-1.29"
"189","11428",30,"queens",31,0.967741935483871,"< 1.0"
"190","11429",29,"queens",22,1.31818181818182,"1.3-1.39"
"191","11430",148,"queens",148,1,"< 1.0"
"192","11432",162,"queens",162,1,"< 1.0"
"193","11433",18,"queens",22,0.818181818181818,"< 1.0"
"194","11434",69,"queens",73,0.945205479452055,"< 1.0"
"195","11435",130,"queens",99,1.31313131313131,"1.3-1.39"
"196","11436",21,"queens",18,1.16666666666667,"1.0-1.19"
"197","11451",3,"queens",1,3,"> 1.6"
"198","11691",39,"queens",36,1.08333333333333,"1.0-1.19"
"199","11692",6,"queens",5,1.2,"1.0-1.19"
"200","11693",29,"queens",26,1.11538461538462,"1.0-1.19"
"201","11694",32,"queens",30,1.06666666666667,"1.0-1.19"
"202","11697",4,"queens",5,0.8,"< 1.0"
